year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance,distance_diff
2024,IN,MEROM,39.055964,-87.56722,3.7333333333333334,208,0.36,577.7999999999989,1848474,GRAYSVILLE,6.970121149370497,PALESTINE,7.201997686941913,0.23187653757141558
2024,IN,METAMORA,39.448461,-85.137221,3.3833333333333333,207,0.34,608.7999999999989,1848563,PEPPERTOWN,6.68205003553401,LAUREL,7.375516051196054,0.693466015662044
2024,IN,MICHIGANTOWN,40.327992,-86.39165,0.3,441,0.27,1633.2999999999902,1848816,HILLISBURG,6.394483211363526,FOREST,7.164802607348034,0.770319395984508
2024,IN,MIDDLEBURY,39.264887,-87.119306,3.783333333333333,3466,4.35,796.7999999999989,1848924,CLAY CITY,1.4602622334227002,COAL CITY,7.63853290834703,6.17827067492433
2024,IN,MIDDLETOWN,40.05945,-85.542782,3.816666666666667,2253,1.16,1942.2,1849014,DALEVILLE,6.705987461145118,CHESTERFIELD,7.397499386076266,0.6915119249311479
2024,IN,MIER,40.574806,-85.82323,1.2,67,0.24,279.199999999999,1849212,CONVERSE,4.427177158911669,SWEETSER,4.933249525653615,0.5060723667419458
2024,IN,MILAN,39.125179,-85.120125,2.0166666666666666,1823,2.02,902.5,1849266,MOORES HILL,3.0060070631971176,PIERCEVILLE,5.121456611746285,2.1154495485491673
2024,IN,MILFORD,39.350389,-85.619728,3.7333333333333334,1614,1.47,1098,1849320,BURNEY,3.983882807442012,ADAMS,6.159421561060726,2.175538753618714
2024,IN,MILLHOUSEN,39.211988,-85.434165,3.1666666666666665,149,1.01,147.5,1849662,NAPOLEON,9.19919141759142,LETTS,11.830404124436368,2.6312127068449485
2024,IN,MILLTOWN,38.342133,-86.275448,0.16666666666666666,790,1.33,594,1849716,MARENGO,6.6977960741324445,FREDERICKSBURG,12.474222601966042,5.776426527833598
2024,IN,MILROY,39.498077,-85.467614,3.8333333333333335,628,0.66,951.5,1849806,SANDUSKY,8.64587319492847,CLARKSBURG,12.348516926568552,3.702643731640082
2024,IN,MILTON,39.786503,-85.156199,3.933333333333333,455,0.28,1625,1849860,CAMBRIDGE CITY,3.106648816420036,EAST GERMANTOWN,3.3869104473762346,0.2802616309561987
2024,IN,MITCHELL,38.737092,-86.47522,3.466666666666667,3933,3.6,1092.5,1849950,LAWRENCEPORT,7.463933603988899,ORLEANS,8.694254597698286,1.2303209937093875
2024,IN,MODOC,40.045471,-85.126237,4.016666666666667,157,0.1,1570,1850058,LOSANTVILLE,5.448588321915936,ECONOMY,8.289870935166633,2.841282613250697
2024,IN,MONROE,40.745109,-84.940859,3.0166666666666666,885,0.68,1301.5,1850202,PLEASANT MILLS,9.051979595505909,DECATUR,9.37658504936545,0.324605453859542
2024,IN,MONROE CITY,38.614538,-87.353007,4.05,502,0.27,1859.2999999999902,1850526,WHEATLAND,6.76729400455665,RAGSDALE,14.778410673316904,8.011116668760254
2024,IN,MONROEVILLE,40.97358,-84.867678,2.1666666666666665,1294,0.79,1638,1850562,MAPLES,9.388841911149745,HOAGLAND,10.996454759714727,1.6076128485649814
2024,IN,MONROVIA,39.587186,-86.475356,3.8,1643,1.8,912.7999999999989,1850580,BELLEVILLE,9.185284122156816,MOORESVILLE,9.294586890906736,0.10930276874992018
2024,IN,MONTEZUMA,39.791049,-87.369423,0.4166666666666667,921,0.61,1509.7999999999902,1850652,HILLSDALE,2.0398909429488112,MECCA,7.809649667274756,5.7697587243259445
2024,IN,MONTGOMERY,38.664775,-87.049356,3.933333333333333,792,1.66,477.1,1850688,CANNELBURG,4.50822341762676,WASHINGTON,9.665672222933216,5.157448805306456
2024,IN,MONTPELIER,40.549779,-85.287013,3.1,1540,1.5,1026.7,1850796,KEYSTONE,5.147776696330289,ROLL,8.99287912242318,3.8451024260928905
2024,IN,MOORELAND,39.997414,-85.251348,4.016666666666667,335,0.14,2392.9,1850940,LOSANTVILLE,6.47011637079662,BLOUNTSVILLE,7.056023647545504,0.585907276748884
2024,IN,MOORES HILL,39.112937,-85.089058,1.7333333333333334,675,0.43,1569.7999999999902,1850958,MILAN,3.0060070631971176,PIERCEVILLE,8.044033167604846,5.038026104407729
2024,IN,MOORESVILLE,39.602494,-86.368715,3.8833333333333333,9411,6.76,1392.2,1850976,BROOKLYN,6.447382429919733,BETHANY,7.686956995317345,1.2395745653976125
2024,IN,MORGANTOWN,39.372891,-86.258605,4.066666666666666,1014,0.38,2668.4,1851102,PAINTED HILLS,8.281757401457343,TRAFALGAR,10.322581613374851,2.040824211917508
2024,IN,MORRISTOWN,39.692236,-85.729611,4.05,1205,2.52,478.19999999999897,1851192,FOUNTAINTOWN,4.487761307541668,GWYNNEVILLE,7.664885350966787,3.1771240434251196
2024,IN,MOUNT AUBURN,39.811331,-85.188457,3.9833333333333334,129,0.2,645,1851318,DUBLIN,1.4342432035585626,CAMBRIDGE CITY,1.5087862324095618,0.07454302885099917
2024,IN,MOUNT CARMEL,39.407424,-84.875503,2.7666666666666666,76,0.04,1900,1851354,CEDAR GROVE,7.795303881629051,NEW TRENTON,11.104344090706388,3.3090402090773363
2024,IN,MOUNT ETNA,40.741123,-85.561901,0.6833333333333333,111,0.12,925,1851408,WARREN,13.004594393844853,LANDESS,14.291599806608316,1.2870054127634631
2024,IN,MOUNT SUMMIT,40.003719,-85.386164,3.95,342,0.19,1800,1851714,SULPHUR SPRINGS,4.648108261635349,SPRINGPORT,4.864739938154642,0.2166316765192935
2024,IN,MOUNT VERNON,37.936988,-87.895861,3.55,6493,2.92,2223.59999999999,1851732,MAUNIE,17.049283971518726,UNIONTOWN,18.467243450379645,1.4179594788609187
2024,IN,MUNCIE,40.198826,-85.395059,3.716666666666667,65194,27.6,2362.09999999999,1851876,ROYERTON,7.585687135718842,YORKTOWN,9.789472192038536,2.2037850563196946
2024,IN,NAPOLEON,39.204336,-85.327854,2.9166666666666665,236,0.22,1072.7,1852002,OSGOOD,8.949164909712087,MILLHOUSEN,9.19919141759142,0.25002650787933334
2024,IN,NASHVILLE,39.207733,-86.236172,3.9833333333333334,1256,1.61,780.1,1852038,HELMSBURG,8.45265363698319,CORDRY SWEETWATER LAKES,14.671969301530622,6.219315664547432
2024,IN,NEWBERRY,38.923856,-87.019383,4.083333333333333,159,0.48,331.3,1852524,ELNORA,7.7441898601914145,LYONS,8.9441515273551,1.1999616671636852
2024,IN,NEWBURGH,37.949254,-87.405494,2.6,3344,1.49,2244.3,1852650,CHANDLER,10.169849367178696,SPOTTSVILLE,10.531959122115405,0.36210975493670894
2024,IN,NEW CASTLE,39.919835,-85.370064,4.016666666666667,17396,7.35,2366.8,1852740,WESTWOOD,3.9476661258228067,GREENSBORO,9.23316047155459,5.2854943457317844
2024,IN,NEW GOSHEN,39.580874,-87.460852,2.35,402,3.34,120.4,1852956,TECUMSEH,3.2425549123992474,SHEPARDSVILLE,4.191739964427641,0.9491850520283935
2024,IN,NEW HARMONY,38.128615,-87.930867,3.933333333333333,690,0.82,841.5,1852974,PHILLIPSTOWN,7.793293498931173,GRIFFIN,8.530934146612747,0.737640647681574
2024,IN,NEW HAVEN,41.067905,-85.016282,0.6666666666666666,15583,11.83,1317.2,1852992,MAPLES,7.520362257072314,HESSEN CASSEL,11.141478388469418,3.6211161313971036
2024,IN,NEW MARKET,39.95265,-86.921495,1.7833333333333334,559,0.27,2070.4,1853262,LAKE HOLIDAY,3.491462597737939,CRAWFORDSVILLE,10.126092875356845,6.634630277618905
2024,IN,NEW PALESTINE,39.729395,-85.894254,3.9833333333333334,2744,1.73,1586.0999999999901,1853352,SPRING LAKE,6.251109911772993,CARROLLTON,6.893813304839889,0.6427033930668964
2024,IN,NEW PEKIN,38.502077,-86.014366,0.8333333333333334,1323,2.4,551.2999999999989,1853388,SALEM,13.495541436833191,CANTON,13.886501337791227,0.3909599009580358
2024,IN,NEW POINT,39.30958,-85.326876,3.3,319,0.31,1029,1853478,BATESVILLE,9.848085944793805,HAMBURG,10.268226462200625,0.42014051740681957
2024,IN,NEW ROSS,39.964622,-86.714193,2.466666666666667,309,0.3,1030,1853550,LINNSBURG,8.205924986817038,JAMESTOWN,8.514357671968726,0.3084326851516881
2024,IN,NEW TRENTON,39.308954,-84.897005,2.4,269,0.44,611.399999999999,1853712,ST. LEON,6.07279277850265,CEDAR GROVE,6.259769170461549,0.1869763919588996
2024,IN,NEW WHITELAND,39.561738,-86.099436,4.033333333333333,5550,1.45,3827.59999999999,1853874,WHITELAND,2.272199515635977,GREENWOOD,4.652397581552642,2.380198065916665
2024,IN,NOBLESVILLE,40.035299,-86.000163,3.466666666666667,69604,35.7599999999999,1946.4,1854180,RIVERWOOD,7.870545406412006,FISHERS,8.606746003549713,0.7362005971377066
2024,IN,NORTH CROWS NEST,39.866079,-86.162466,3.6166666666666667,44,0.06,733.2999999999989,1854612,CROWS NEST,1.206720086911076,ROCKY RIPPLE,2.165962185487128,0.9592420985760519
2024,IN,NORTH SALEM,39.859956,-86.643719,3.05,464,0.34,1364.7,1855080,JAMESTOWN,7.784285421006905,LIZTON,9.055984097595061,1.2716986765881568
2024,IN,NORTH TERRE HAUTE,39.536998,-87.365279,2.8,4222,3.58,1179.2999999999902,1855098,BURNETT,5.721368957248095,TECUMSEH,6.348875446260636,0.627506489012541
2024,IN,NORTH VERNON,39.014854,-85.630055,2.8333333333333335,6608,7.68,860.399999999999,1855116,VERNON,3.707174211786289,COUNTRY SQUIRE LAKES,5.417639334226238,1.710465122439949
2024,IN,OAKLAND CITY,38.337987,-87.349082,3.716666666666667,2279,1.02,2234.3,1855710,SOMERVILLE,6.889026773834737,FRANCISCO,8.646556124671726,1.7575293508369887
2024,IN,OAKTOWN,38.871682,-87.441158,4.05,581,0.27,2151.9,1855800,EMISON,8.401322429852277,RUSSELLVILLE,9.704919835397044,1.3035974055447674
2024,IN,ODON,38.842336,-86.988506,4.05,1397,0.94,1486.2,1856052,RAGLESVILLE,4.971955773934115,BURNS CITY,8.675341439125608,3.703385665191493
2024,IN,OLDENBURG,39.33883,-85.204772,3.1666666666666665,647,0.43,1504.7,1856286,BATESVILLE,4.634270107750446,HAMBURG,6.2767489302844774,1.6424788225340317
2024,IN,OOLITIC,38.893551,-86.525352,3.8333333333333335,1137,0.67,1697,1856682,EAST OOLITIC,1.3254473735629055,NEEDMORE,3.6871881879172097,2.361740814354304
2024,IN,ORESTES,40.271556,-85.72496,3.25,329,0.4,822.5,1856952,ALEXANDRIA,4.454316565150176,FRANKTON,6.892921161478577,2.4386045963284007
2024,IN,ORLEANS,38.661088,-86.4517,3.2,2108,1.71,1232.7,1857024,MITCHELL,8.694254597698286,LAWRENCEPORT,10.958617415872224,2.2643628181739377
2024,IN,OSGOOD,39.128625,-85.292646,2.533333333333333,1587,1.59,998.1,1857132,DELAWARE,7.706008285257061,VERSAILLES,7.885133546000192,0.17912526074313107
2024,IN,OSSIAN,40.87687,-85.168733,1.7,3266,1.68,1944,1857168,TOCSIN,7.257879099838773,UNIONDALE,7.864953355741567,0.607074255902794
2024,IN,OTWELL,38.456211,-87.096029,3.65,396,1.79,221.199999999999,1857384,IRELAND,9.657610196101466,VELPEN,11.252472364506977,1.5948621684055109
2024,IN,OWENSBURG,38.924118,-86.743381,4,402,5.93,67.7999999999999,1857510,CRANE,14.057126338105817,SCOTLAND,14.060091816092196,0.002965477986379028
2024,IN,OWENSVILLE,38.2719,-87.691775,3.933333333333333,1338,0.57,2347.4,1857528,JOHNSON,4.922787865716481,CYNTHIANA,9.524883012120833,4.602095146404352
2024,IN,PAINTED HILLS,39.398179,-86.349245,4.066666666666666,766,1.95,392.8,1857632,MARTINSVILLE,7.318761857967656,MORGANTOWN,8.281757401457343,0.9629955434896864
2024,IN,PAOLI,38.556675,-86.470437,2.8666666666666667,3666,3.75,977.6,1857780,ORLEANS,11.723807914376625,WEST BADEN SPRINGS,12.399184477317002,0.675376562940377
2024,IN,PARAGON,39.395002,-86.56277,3.9833333333333334,556,0.28,1985.7,1857870,BROWNS CROSSING,5.398428790860741,GOSPORT,10.184203967851017,4.785775176990276
2024,IN,PARKER CITY,40.189786,-85.203741,3.8833333333333333,1278,0.58,2203.4,1857978,WINDSOR,3.86960527001209,SELMA,5.9647981036520825,2.0951928336399925
2024,IN,PARKERS SETTLEMENT,38.044017,-87.714725,3.55,661,1.75,377.69999999999897,1858050,BLAIRSVILLE,5.785379194824767,ST. WENDEL,6.907907006021496,1.1225278111967292
2024,IN,PATOKA,38.396342,-87.594196,3.9833333333333334,706,1.21,583.5,1858320,PRINCETON,4.828484972247605,HAZLETON,11.293324324970488,6.464839352722883
2024,IN,PENDLETON,40.005799,-85.77142,3.716666666666667,4717,13.43,351.19999999999897,1858662,INGALLS,5.974507219345767,LAPEL,6.637740626179244,0.6632334068334771
2024,IN,PENNVILLE,40.491917,-85.14694,3.433333333333333,621,0.5,1242,1858788,PETROLEUM,13.431855752493169,MONTPELIER,13.475191746820046,0.043335994326877625
2024,IN,PETERSBURG,38.492236,-87.280977,3.9,2304,1.47,1567.2999999999902,1859364,ALFORD,3.0286145694439526,GLEZEN,8.705013341603374,5.676398772159422
2024,IN,PITTSBORO,39.869804,-86.46388,3.3,3682,3.73,987.1,1860192,LIZTON,6.854619813802381,BROWNSBURG,7.746878387013177,0.8922585732107962
2024,IN,PLAINFIELD,39.693193,-86.371985,3.7333333333333334,34625,25.87,1338.4,1860246,AVON,7.743381348377697,CARTERSBURG,8.10202267991791,0.3586413315402135
2024,IN,PLAINVILLE,38.804832,-87.151481,4.083333333333333,499,0.35,1425.7,1860264,EDWARDSPORT,8.687797429495156,WESTPHALIA,8.913148507784749,0.22535107828959333
2024,IN,POINT ISABEL,40.421918,-85.822639,2.533333333333333,114,3.4,33.5,1860894,SIMS,9.187938981463788,SWAYZEE,9.421950496474569,0.23401151501078132
2024,IN,PONETO,40.657117,-85.222171,2.85,173,0.12,1441.7,1861020,LIBERTY CENTER,6.765367052069927,PETROLEUM,7.670015177369666,0.9046481252997385
2024,IN,PORTLAND,40.437662,-84.983485,3.65,6320,4.88,1295.0999999999901,1861236,BRYANT,11.048142651289732,SALAMONIA,11.56678941633622,0.5186467650464888
2024,IN,POSEYVILLE,38.169752,-87.783319,3.8833333333333333,966,0.65,1486.2,1861416,STEWARTSVILLE,4.832927708825394,CYNTHIANA,6.820908831642024,1.9879811228166302
2024,IN,PRINCE'S LAKES,39.351101,-86.108422,4.033333333333333,1372,1.51,908.6,1862028,NINEVEH,1.7590847313555353,CORDRY SWEETWATER LAKES,5.086692271386916,3.3276075400313805
2024,IN,PRINCETON,38.354473,-87.579508,3.95,8301,5.08,1634.0999999999901,1862046,PATOKA,4.828484972247605,FRANCISCO,11.723415238763762,6.894930266516157
2024,IN,RAGLESVILLE,38.802277,-86.963009,4,115,0.86,133.699999999999,1862712,ODON,4.971955773934115,BURNS CITY,6.2240537625853705,1.252097988651255
2024,IN,RAGSDALE,38.74527,-87.322345,4.1,119,2.23,53.399999999999906,1862730,BICKNELL,3.4669496727574023,BRUCEVILLE,8.19307682385924,4.726127151101838
2024,IN,REDKEY,40.348304,-85.153934,3.6666666666666665,1100,0.87,1264.4,1863450,DUNKIRK,5.433200570288362,FAIRVIEW,6.690880147972826,1.2576795776844643
2024,IN,RICHLAND,37.946582,-87.169672,1.6833333333333333,403,0.51,790.2,1864206,REO,6.458331901270122,HATFIELD,6.5151236885484005,0.056791787278278605
2024,IN,RICHMOND,39.832086,-84.890917,3.85,35720,24.16,1478.5,1864260,SPRING GROVE,1.6825834073625074,WEBSTER,8.87746499047142,7.194881583108913
2024,IN,RIDGEVILLE,40.291554,-85.028613000000007,3.85,688,0.56,1228.5999999999901,1864422,SARATOGA,11.340578789436309,REDKEY,12.35736898619263,1.0167901967563218
2024,IN,RILEY,39.389765,-87.300212,3.3666666666666667,238,0.09,2644.4,1864512,LAKEWOOD,0.7666639720019354,CORY,8.332174844684397,7.565510872682462
2024,IN,RIVER FOREST,40.110567,-85.729214,3.5833333333333335,26,0.02,1300,1864728,EDGEWOOD,1.077543420451029,WOODLAWN HEIGHTS,2.8898995104138723,1.8123560899628433
2024,IN,ROACHDALE,39.849168,-86.80047,2.783333333333333,840,0.51,1647.0999999999901,1864980,LADOGA,7.503785680652637,BAINBRIDGE,9.802799973595816,2.2990142929431787
2024,IN,ROCKVILLE,39.766458,-87.229465,1.9333333333333333,2510,1.49,1684.5999999999901,1865520,BLOOMINGDALE,7.3441636639775485,JUDSON,9.551895785119566,2.2077321211420173
2024,IN,ROCKY RIPPLE,39.848403,-86.173128,3.6333333333333333,655,0.3,2183.3,1865556,CROWS NEST,0.9629007610196769,NORTH CROWS NEST,2.165962185487128,1.203061424467451
2024,IN,ROSEDALE,39.622461,-87.281589,2.6166666666666667,636,0.39,1630.7999999999902,1865934,FONTANET,6.465339660094677,LYFORD,7.961262199352075,1.495922539257398
2024,IN,RUSHVILLE,39.618563,-85.445837,3.95,6208,3.31,1875.5,1866438,ARLINGTON,11.51835718050706,HOMER,12.122970509033669,0.6046133285266091
2024,IN,RUSSELLVILLE,39.856954,-86.983231,2.25,306,0.2,1530,1866510,WAVELAND,5.786432365993161,NEW MARKET,11.872668989275626,6.086236623282465
2024,IN,RUSSIAVILLE,40.418891,-86.2728,0.5,1319,0.88,1498.9,1866546,WEST MIDDLETON,5.488153780936736,FOREST,7.101690943925904,1.613537162989168
2024,IN,ST. BERNICE,39.709554,-87.519943,0.35,595,1.79,332.39999999999895,1866762,BLANFORD,4.607814866173531,CENTENARY,6.977769261799261,2.3699543956257294
2024,IN,ST. LEON,39.29947,-84.966512,2.533333333333333,660,6.84,96.5,1866978,NEW TRENTON,6.07279277850265,CEDAR GROVE,6.771351123344245,0.6985583448415955
2024,IN,ST. MARY OF THE WOODS,39.512227,-87.464544,2.6666666666666665,767,1.26,608.7,1867050,WEST TERRE HAUTE,5.520214492088258,TOAD HOP,6.031136254074556,0.5109217619862978
2024,IN,ST. MEINRAD,38.168142,-86.832128,1.95,664,1.7,390.6,1867176,FERDINAND,7.159283442346112,MARIAH HILL,8.290872621955886,1.1315891796097741
2024,IN,ST. PAUL,39.428152,-85.628713,3.8666666666666667,960,0.29,3310.3,1867212,ST. OMER,3.111913559197747,WALDRON,4.076043627713554,0.9641300685158072
2024,IN,SALAMONIA,40.385961,-84.864935,3.8333333333333335,151,0.73,206.8,1867302,FORT RECOVERY,8.053217185465025,PORTLAND,11.56678941633622,3.513572230871196
2024,IN,SALEM,38.604584,-86.097459,2.1,6371,4.02,1584.7999999999902,1867464,CANTON,5.925173815312403,NEW PEKIN,13.495541436833191,7.570367621520788
2024,IN,SALTILLO,38.665225,-86.297484,2.9,94,1.15,81.7,1867626,CAMPBELLSBURG,3.195538168001035,LAWRENCEPORT,12.148178118028458,8.952639950027423
2024,IN,SANDBORN,38.896767,-87.184632,4.1,359,0.39,920.5,1867698,WESTPHALIA,4.920769882571292,ELNORA,8.95206157648336,4.031291693912067
2024,IN,SANTA CLAUS,38.116065,-86.927244,1.95,2586,6.86,377,1868022,MARIAH HILL,5.4934525304464525,DALE,8.530360591709858,3.0369080612634054
2024,IN,SARATOGA,40.236818,-84.915838,3.95,231,0.26,888.5,1868058,WINCHESTER,8.8776738394956,UNION CITY,9.09483921527372,0.21716537577811934
2024,IN,SCIPIO,39.074343,-85.715006,3.216666666666667,197,1.17,168.4,1868328,COUNTRY SQUIRE LAKES,4.7926954711081855,GRAMMER,8.75722732029734,3.9645318491891537
2024,IN,SCOTLAND,38.909139,-86.90475,4.05,98,0.58,169,1868382,CRANE,1.6779034136351327,NEWBERRY,10.051774702627316,8.373871288992184
2024,IN,SCOTTSBURG,38.684468,-85.782217,0.9833333333333333,7345,5.56,1321,1868526,AUSTIN,6.645985318718913,LITTLE YORK,10.745384503537565,4.099399184818652
2024,IN,SEELYVILLE,39.493352,-87.266916,3.1333333333333333,1012,0.91,1112.0999999999901,1868652,CLOVERLAND,3.7389289288252425,BURNETT,6.271514290868991,2.5325853620437484
2024,IN,SELMA,40.18662,-85.273838,3.8333333333333335,747,0.9,830,1868706,PARKER CITY,5.9647981036520825,WINDSOR,6.07799299944634,0.11319489579425746
2024,IN,SEYMOUR,38.947516,-85.891285,3.1,21569,12.14,1776.7,1868832,ROCKFORD,4.2988465287317625,CORTLAND,6.842899819970054,2.544053291238291
2024,IN,SHAMROCK LAKES,40.411439,-85.427434,3.2666666666666666,222,0.32,693.7999999999989,1868976,MATTHEWS,6.526395222675613,HARTFORD CITY,6.566801741813095,0.04040651913748228
2024,IN,SHARPSVILLE,40.379683,-86.086897,1.9333333333333333,553,0.23,2404.3,1869048,HEMLOCK,5.816971147549146,CENTER,6.757590449560125,0.9406193020109788
2024,IN,SHELBURN,39.179144,-87.397142,3.683333333333333,1107,0.69,1604.2999999999902,1869192,FARMERSBURG,8.280574934716755,HYMERA,8.498252107787062,0.21767717307030665
2024,IN,SHELBYVILLE,39.545277,-85.779499,4.016666666666667,20067,12.81,1566.5,1869318,FAIRLAND,8.353809312616692,BOGGSTOWN,11.539548177541475,3.185738864924783
2024,IN,SHEPARDSVILLE,39.604695,-87.422937,2.316666666666667,219,0.92,238,1869336,UNIVERSAL,3.408453433163327,TECUMSEH,3.876920729288879,0.46846729612555205
2024,IN,SHERIDAN,40.130899,-86.218541,2.9,3106,2.07,1500.5,1869354,BOXLEY,5.298788011616269,HORTONVILLE,7.051382778405256,1.7525947667889872
2024,IN,SHIRLEY,39.890906,-85.579939,3.966666666666667,819,0.36,2275,1869516,WILKINSON,2.4784018987720677,WARRINGTON,5.120803182025543,2.642401283253475
2024,IN,SHOALS,38.665465,-86.793733,3.716666666666667,677,1.92,352.6,1869552,DOVER HILL,6.007541073561577,LOOGOOTEE,10.513037218561282,4.505496144999705
2024,IN,SIMS,40.500242,-85.857236,1.9333333333333333,164,1,164,1869894,SWAYZEE,2.8736299697630674,HERBST,6.092072679415879,3.2184427096528117
2024,IN,SMITHVILLE-SANDERS,39.059695,-86.510773,3.9833333333333334,3323,10.72,310,1870330,HARRODSBURG,6.038137534817212,JUDAH,11.4605308424288,5.422393307611589
2024,IN,SOMERVILLE,38.279673,-87.375748,3.6166666666666667,253,0.36,702.7999999999989,1870542,MACKEY,3.3487824984153214,OAKLAND CITY,6.889026773834737,3.5402442754194157
2024,IN,SOUTHPORT,39.65998,-86.117116,3.95,2123,0.63,3369.8,1871486,HOMECROFT,1.6088620725468143,GREENWOOD,6.379771636096458,4.770909563549644
2024,IN,SPEEDWAY,39.793698,-86.247542,3.6666666666666665,13952,4.79,2912.69999999999,1871828,WYNNEDALE,5.909799167064915,SPRING HILL,6.538267241577006,0.6284680745120905
2024,IN,SPENCER,39.286215,-86.772462,3.9833333333333334,2454,1.59,1543.4,1871972,STINESVILLE,10.659881384265692,GOSPORT,11.599536588600731,0.9396552043350397
2024,IN,SPICELAND,39.843142,-85.426053,4.05,958,1.43,669.899999999999,1872008,DUNREITH,4.57407098809875,GREENSBORO,5.096555224545311,0.5224842364465605
2024,IN,SPRING GROVE,39.847216,-84.891222,3.8666666666666667,332,0.3,1106.7,1872206,RICHMOND,1.6825834073625074,WEBSTER,7.450975905712533,5.768392498350026
2024,IN,SPRING HILL,39.834603,-86.192551,3.65,95,0.11,863.6,1872232,WYNNEDALE,0.6973048818832474,ROCKY RIPPLE,2.259336520465834,1.562031638582587
2024,IN,SPRING LAKE,39.777236,-85.855852,3.95,210,0.16,1312.5,1872296,PHILADELPHIA,1.1557062651331997,NEW PALESTINE,6.251109911772993,5.095403646639793
2024,IN,SPRINGPORT,40.047194,-85.392555,3.9166666666666665,131,0.12,1091.7,1872332,OAKVILLE,3.624304551584677,MOUNT SUMMIT,4.864739938154642,1.240435386569965
2024,IN,SPURGEON,38.255502,-87.259526,3.4,172,0.18,955.6,1872440,LYNNVILLE,8.062725592781677,STENDAL,9.97343999812535,1.9107144053436738
2024,IN,STAUNTON,39.48645,-87.188882,3.2666666666666666,472,0.33,1430.2999999999902,1872782,BILLTOWN,2.630627484801189,CLOVERLAND,3.7284657313509344,1.0978382465497454
2024,IN,STILESVILLE,39.636635,-86.633012,3.6,269,0.38,707.899999999999,1873178,AMO,6.063980730908693,COATESVILLE,6.549052351014747,0.4850716201060541
2024,IN,STINESVILLE,39.299944000000004,-86.649867,4.033333333333333,203,0.12,1691.7,1873232,GOSPORT,5.819791044449499,ELLETTSVILLE,7.850470995612823,2.0306799511633242
2024,IN,STRAUGHN,39.808384,-85.290842,4,259,0.14,1850,1873664,LEWISVILLE,5.32133673130679,NEW LISBON,6.461354491019981,1.1400177597131913
2024,IN,SULLIVAN,39.097292,-87.407329,3.8,4264,1.87,2280.1999999999903,1874006,NEW LEBANON,8.356051155296125,PAXTON,8.564364801381325,0.20831364608519998
2024,IN,SULPHUR SPRINGS,39.996632,-85.439942,3.95,331,0.7,472.89999999999895,1874060,MOUNT SUMMIT,4.648108261635349,CADIZ,6.468256915915055,1.8201486542797065
2024,IN,SUMMITVILLE,40.335979,-85.643496,3.183333333333333,989,0.57,1735.0999999999901,1874132,ALEXANDRIA,8.512957492026382,FAIRMOUNT,9.044671122445676,0.5317136304192935
2024,IN,SUNMAN,39.237281,-85.093112,2.55,914,1.17,781.2,1874168,PENNTOWN,3.6750225323810795,MORRIS,8.36635991565309,4.69133738327201
2024,IN,SWAYZEE,40.506642,-85.824307,2.05,918,0.47,1953.2,1874510,SIMS,2.8736299697630674,HERBST,3.2184433055193056,0.3448133357562382
2024,IN,SWEETSER,40.568813,-85.765358,1.75,1075,1.01,1064.4,1874546,MIER,4.933249525653615,HERBST,6.397490478843749,1.4642409531901341
2024,IN,SWITZ CITY,39.034854,-87.05399,4.083333333333333,268,0.2,1340,1874582,LYONS,5.677317667549186,LINTON,8.908537584038363,3.2312199164891773
2024,IN,TAYLORSVILLE,39.296476,-85.950274,3.9166666666666665,867,1.06,817.899999999999,1875104,PLEASANT VIEW VILLAGE,4.942735337980438,EDINBURGH,6.140954794761659,1.1982194567812208
2024,IN,TECUMSEH,39.569899,-87.425801,2.5,778,3.55,219.199999999999,1875176,NEW GOSHEN,3.2425549123992474,SHEPARDSVILLE,3.876920729288879,0.6343658168896318
2024,IN,TENNYSON,38.081704,-87.118799,2.4166666666666665,213,0.23,926.1,1875302,FOLSOMVILLE,6.5628632408040675,GENTRYVILLE,8.063049679600805,1.5001864387967379
2024,IN,TERRE HAUTE,39.464152,-87.376036,3.05,58389,34.6099999999999,1687.0999999999901,1875428,DRESSER,4.112424940977416,WEST TERRE HAUTE,6.401118590337092,2.2886936493596766
2024,IN,THORNTOWN,40.129201,-86.610007,1.65,1432,0.61,2347.5,1875626,COLFAX,8.695827916094546,ANTIOCH,14.059448521941412,5.363620605846867
2024,IN,TIPTON,40.282484,-86.043208,2.65,5275,2.63,2005.7,1875986,HOBBS,7.679908066115319,ATLANTA,7.753158416247677,0.07325035013235848
2024,IN,TOAD HOP,39.457988,-87.464341,2.9,104,0.21,495.19999999999897,1876022,WEST TERRE HAUTE,1.343108499385275,DRESSER,3.519793083318805,2.17668458393353
2024,IN,TRAFALGAR,39.412422,-86.149917,4.05,1422,2.56,555.5,1876310,NINEVEH,7.525501419268428,PRINCE'S LAKES,7.694941721133201,0.169440301864773
2024,IN,ULEN,40.066119,-86.465224,2.6166666666666667,114,0.23,495.69999999999897,1877066,LEBANON,3.9479449354693283,ELIZAVILLE,9.867050257386522,5.919105321917193
2024,IN,UNION CITY,40.199321,-84.820643,4,3454,2.27,1521.5999999999901,1877768,UNION CITY,2.671244161514187,SARATOGA,9.09483921527372,6.4235950537595325
